p0	p1	p2	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	s73	s74	s75	s76	s77	s78	s79	s80	s81	s82	s83	s84	s85	s86	s87	s88	s89	s90	s91	s92	s93	s94	s95	s96	s97	s98	s99	s100	s101	s102	s103	s104	s105	s106	s107	s108	s109	s110	s111	s112	s113	s114	s115	s116	s117	s118	s119	s120	s121	s122	s123	s124	s125	s126	s127	s128	s129	s130	s131	s132	s133	s134	s135	s136	s137	s138	s139	s140	s141	s142	s143	s144	s145	s146	s147	s148	s149	s150	s151	s152	s153	s154	s155	s156	s157	s158	s159	s160	s161	s162	s163	s164	s165	s166	s167	s168	s169	s170	s171	s172	s173	s174	s175	s176	s177	s178	s179	s180	s181	s182	s183	s184	s185	s186	s187	s188	s189	s190	s191	s192	s193	s194	s195	s196	s197	s198	s199	s200	s201	s202	s203	s204	s205	s206	s207	s208	s209	s210	s211	s212	s213	s214	s215	s216	s217	s218	s219	s220	s221	s222	s223	s224	s225	s226	s227	s228	s229	s230	s231	s232	s233	s234	s235	s236	s237	s238	s239	s240	s241	s242	s243	s244	s245	s246	s247	s248	s249	s250	s251	s252	s253	s254	s255	s256	s257	s258	s259	s260	s261	s262	s263	s264	s265	s266	s267	s268	s269	s270	s271	s272	s273	s274	s275	s276	s277	s278	s279	s280	s281	s282	s283	s284	s285	s286	s287	s288	s289	s290	s291	s292	s293	s294	s295	s296	s297	s298	s299	s300	s301	s302	s303	s304	s305	s306	s307	s308	s309	s310	s311	s312	s313	s314	s315	s316	s317	s318	s319	s320	s321	s322	s323	s324	s325	s326	s327	s328	s329	s330	s331	s332	s333	s334	s335	s336	s337	s338	s339	s340	s341	s342	s343	s344	s345	s346	s347	s348	s349	s350	s351	s352	s353	s354	s355	s356	s357	s358	s359	s360	s361	s362	s363	s364	s365	s366	s367	s368	s369	s370	s371	s372	s373	s374	s375	s376	s377	s378	s379	s380	s381	s382	s383	s384	s385	s386	s387	s388	s389	s390	s391	s392	s393	s394	s395	s396	s397	s398	s399	s400	s401	s402	s403	s404	s405	s406	s407	s408	s409	s410	s411	s412	s413	s414	s415	s416	s417	s418	s419	
			*CCC	Max	Align
ate-nraba$$$p1$s358	atenraba	0.000	0	0	1
	atnraba	1.000	1	1	0
ate-nvaba$$$p1$s359	atenvaba	0.000	0	0	1
	atnvaba	1.000	1	1	0
ate-ltaba$$$p1$s360	ateltaba	0.000	0	0	1
	atltaba	1.000	1	1	0
ate-lsaba$$$p1$s361	atelsaba	0.000	0	0	1
	atlsaba	1.000	1	1	0
ate-lnaba$$$p1$s362	atelnaba	0.000	0	0	1
	atlnaba	1.000	1	1	0
ate-llaba$$$p1$s363	atellaba	0.000	0	0	1
	atllaba	1.000	1	1	0
ate-lraba$$$p1$s364	atelraba	0.000	0	0	1
	atlraba	1.000	1	1	0
ate-lvaba$$$p1$s365	atelvaba	0.000	0	0	1
	atlvaba	1.000	1	1	0
ate-rtaba$$$p1$s366	atertaba	0.000	0	0	1
	atrtaba	1.000	1	1	0
ate-rsaba$$$p1$s367	atersaba	0.000	0	0	1
	atrsaba	1.000	1	1	0
ate-rnaba$$$p1$s368	aternaba	0.000	0	0	1
	atrnaba	1.000	1	1	0
ate-rlaba$$$p1$s369	aterlaba	0.000	0	0	1
	atrlaba	1.000	1	1	0
ate-rraba$$$p1$s370	aterraba	0.000	0	0	1
	atrraba	1.000	1	1	0
ate-rvaba$$$p1$s371	atervaba	0.000	0	0	1
	atrvaba	1.000	1	1	0
ate-vtaba$$$p1$s372	atevtaba	0.000	0	0	1
	atvtaba	1.000	1	1	0
ate-vsaba$$$p1$s373	atevsaba	0.000	0	0	1
	atvsaba	1.000	1	1	0
ate-vnaba$$$p1$s374	atevnaba	0.000	0	0	1
	atvnaba	1.000	1	1	0
ate-vlaba$$$p1$s375	atevlaba	0.000	0	0	1
	atvlaba	1.000	1	1	0
ate-vraba$$$p1$s376	atevraba	0.000	0	0	1
	atvraba	1.000	1	1	0
ate-vvaba$$$p1$s377	atevvaba	0.000	0	0	1
	atvvaba	1.000	1	1	0
ate-taba$$$p1$s378	atetaba	0.000	0	0	1
	attaba	1.000	0	1	0
ate-ttaba$$$p1$s379	atettaba	1.000	0	0	1
	atttaba	0.000	1	1	0
ate-saba$$$p1$s380	atesaba	0.000	0	0	1
	atsaba	1.000	0	1	0
ate-tsaba$$$p1$s381	atetsaba	1.000	0	0	1
	attsaba	0.000	1	1	0
ate-naba$$$p1$s382	atenaba	0.000	0	0	1
	atnaba	1.000	0	1	0
ate-tnaba$$$p1$s383	atetnaba	1.000	0	0	1
	attnaba	0.000	1	1	0
ate-laba$$$p1$s384	atelaba	0.000	0	0	1
	atlaba	1.000	0	1	0
ate-tlaba$$$p1$s385	atetlaba	1.000	0	0	1
	attlaba	0.000	1	1	0
ate-raba$$$p1$s386	ateraba	0.000	0	0	1
	atraba	1.000	0	1	0
ate-traba$$$p1$s387	atetraba	1.000	0	0	1
	attraba	0.000	1	1	0
ate-vaba$$$p1$s388	atevaba	0.000	0	0	1
	atvaba	1.000	0	1	0
ate-tvaba$$$p1$s389	atetvaba	1.000	0	0	1
	attvaba	0.000	1	1	0
ate-staba$$$p1$s390	atestaba	1.000	0	0	1
	atstaba	0.000	1	1	0
ate-ssaba$$$p1$s391	atessaba	1.000	0	0	1
	atssaba	0.000	1	1	0
ate-snaba$$$p1$s392	atesnaba	1.000	0	0	1
	atsnaba	0.000	1	1	0
ate-slaba$$$p1$s393	ateslaba	1.000	0	0	1
	atslaba	0.000	1	1	0
ate-sraba$$$p1$s394	atesraba	1.000	0	0	1
	atsraba	0.000	1	1	0
ate-svaba$$$p1$s395	atesvaba	1.000	0	0	1
	atsvaba	0.000	1	1	0
ate-ntaba$$$p1$s396	atentaba	1.000	0	0	1
	atntaba	0.000	1	1	0
ate-nsaba$$$p1$s397	atensaba	1.000	0	0	1
	atnsaba	0.000	1	1	0
ate-nnaba$$$p1$s398	atennaba	1.000	0	0	1
	atnnaba	0.000	1	1	0
ate-nlaba$$$p1$s399	atenlaba	1.000	0	0	1
	atnlaba	0.000	1	1	0
ate-nraba$$$p1$s400	atenraba	1.000	0	0	1
	atnraba	0.000	1	1	0
ate-nvaba$$$p1$s401	atenvaba	1.000	0	0	1
	atnvaba	0.000	1	1	0
ate-ltaba$$$p1$s402	ateltaba	1.000	0	0	1
	atltaba	0.000	1	1	0
ate-lsaba$$$p1$s403	atelsaba	1.000	0	0	1
	atlsaba	0.000	1	1	0
ate-lnaba$$$p1$s404	atelnaba	1.000	0	0	1
	atlnaba	0.000	1	1	0
ate-llaba$$$p1$s405	atellaba	1.000	0	0	1
	atllaba	0.000	1	1	0
ate-lraba$$$p1$s406	atelraba	1.000	0	0	1
	atlraba	0.000	1	1	0
ate-lvaba$$$p1$s407	atelvaba	1.000	0	0	1
	atlvaba	0.000	1	1	0
ate-rtaba$$$p1$s408	atertaba	1.000	0	0	1
	atrtaba	0.000	1	1	0
ate-rsaba$$$p1$s409	atersaba	1.000	0	0	1
	atrsaba	0.000	1	1	0
ate-rnaba$$$p1$s410	aternaba	1.000	0	0	1
	atrnaba	0.000	1	1	0
ate-rlaba$$$p1$s411	aterlaba	1.000	0	0	1
	atrlaba	0.000	1	1	0
ate-rraba$$$p1$s412	aterraba	1.000	0	0	1
	atrraba	0.000	1	1	0
ate-rvaba$$$p1$s413	atervaba	1.000	0	0	1
	atrvaba	0.000	1	1	0
ate-vtaba$$$p1$s414	atevtaba	1.000	0	0	1
	atvtaba	0.000	1	1	0
ate-vsaba$$$p1$s415	atevsaba	1.000	0	0	1
	atvsaba	0.000	1	1	0
ate-vnaba$$$p1$s416	atevnaba	1.000	0	0	1
	atvnaba	0.000	1	1	0
ate-vlaba$$$p1$s417	atevlaba	1.000	0	0	1
	atvlaba	0.000	1	1	0
ate-vraba$$$p1$s418	atevraba	1.000	0	0	1
	atvraba	0.000	1	1	0
ate-vvaba$$$p1$s419	atevvaba	1.000	0	0	1
	atvvaba	0.000	1	1	0
ake-taba$$$p2$s0	aketaba	0.000	0	0	1
	aktaba	1.000	0	1	0
ake-ttaba$$$p2$s1	akettaba	0.000	0	0	1
	akttaba	1.000	1	1	0
ake-saba$$$p2$s2	akesaba	0.000	0	0	1
	aksaba	1.000	0	1	0
ake-tsaba$$$p2$s3	aketsaba	0.000	0	0	1
	aktsaba	1.000	1	1	0
ake-naba$$$p2$s4	akenaba	0.000	0	0	1
	aknaba	1.000	0	1	0
ake-tnaba$$$p2$s5	aketnaba	0.000	0	0	1
	aktnaba	1.000	1	1	0
ake-laba$$$p2$s6	akelaba	0.000	0	0	1
	aklaba	1.000	0	1	0
ake-tlaba$$$p2$s7	aketlaba	0.000	0	0	1
	aktlaba	1.000	1	1	0
ake-raba$$$p2$s8	akeraba	0.000	0	0	1
	akraba	1.000	0	1	0
ake-traba$$$p2$s9	aketraba	0.000	0	0	1
	aktraba	1.000	1	1	0
ake-vaba$$$p2$s10	akevaba	0.000	0	0	1
	akvaba	1.000	0	1	0
ake-tvaba$$$p2$s11	aketvaba	0.000	0	0	1
	aktvaba	1.000	1	1	0
ake-staba$$$p2$s12	akestaba	0.000	0	0	1
	akstaba	1.000	1	1	0
ake-ssaba$$$p2$s13	akessaba	0.000	0	0	1
	akssaba	1.000	1	1	0
ake-snaba$$$p2$s14	akesnaba	0.000	0	0	1
	aksnaba	1.000	1	1	0
ake-slaba$$$p2$s15	akeslaba	0.000	0	0	1
	akslaba	1.000	1	1	0
ake-sraba$$$p2$s16	akesraba	0.000	0	0	1
	aksraba	1.000	1	1	0
ake-svaba$$$p2$s17	akesvaba	0.000	0	0	1
	aksvaba	1.000	1	1	0
ake-ntaba$$$p2$s18	akentaba	0.000	0	0	1
	akntaba	1.000	1	1	0
ake-nsaba$$$p2$s19	akensaba	0.000	0	0	1
	aknsaba	1.000	1	1	0
ake-nnaba$$$p2$s20	akennaba	0.000	0	0	1
	aknnaba	1.000	1	1	0
ake-nlaba$$$p2$s21	akenlaba	0.000	0	0	1
	aknlaba	1.000	1	1	0
ake-nraba$$$p2$s22	akenraba	0.000	0	0	1
	aknraba	1.000	1	1	0
ake-nvaba$$$p2$s23	akenvaba	0.000	0	0	1
	aknvaba	1.000	1	1	0
ake-ltaba$$$p2$s24	akeltaba	0.000	0	0	1
	akltaba	1.000	1	1	0
ake-lsaba$$$p2$s25	akelsaba	0.000	0	0	1
	aklsaba	1.000	1	1	0
ake-lnaba$$$p2$s26	akelnaba	0.000	0	0	1
	aklnaba	1.000	1	1	0
ake-llaba$$$p2$s27	akellaba	0.000	0	0	1
	akllaba	1.000	1	1	0
ake-lraba$$$p2$s28	akelraba	0.000	0	0	1
	aklraba	1.000	1	1	0
ake-lvaba$$$p2$s29	akelvaba	0.000	0	0	1
	aklvaba	1.000	1	1	0
ake-rtaba$$$p2$s30	akertaba	0.000	0	0	1
	akrtaba	1.000	1	1	0
ake-rsaba$$$p2$s31	akersaba	0.000	0	0	1
	akrsaba	1.000	1	1	0
ake-rnaba$$$p2$s32	akernaba	0.000	0	0	1
	akrnaba	1.000	1	1	0
ake-rlaba$$$p2$s33	akerlaba	0.000	0	0	1
	akrlaba	1.000	1	1	0
ake-rraba$$$p2$s34	akerraba	0.000	0	0	1
	akrraba	1.000	1	1	0
ake-rvaba$$$p2$s35	akervaba	0.000	0	0	1
	akrvaba	1.000	1	1	0
ake-vtaba$$$p2$s36	akevtaba	0.000	0	0	1
	akvtaba	1.000	1	1	0
ake-vsaba$$$p2$s37	akevsaba	0.000	0	0	1
	akvsaba	1.000	1	1	0
ake-vnaba$$$p2$s38	akevnaba	0.000	0	0	1
	akvnaba	1.000	1	1	0
ake-vlaba$$$p2$s39	akevlaba	0.000	0	0	1
	akvlaba	1.000	1	1	0
ake-vraba$$$p2$s40	akevraba	0.000	0	0	1
	akvraba	1.000	1	1	0
ake-vvaba$$$p2$s41	akevvaba	0.000	0	0	1
	akvvaba	1.000	1	1	0
ake-taba$$$p2$s42	aketaba	0.000	0	0	1
	aktaba	1.000	0	1	0
ake-ttaba$$$p2$s43	akettaba	0.000	0	0	1
	akttaba	1.000	1	1	0
ake-saba$$$p2$s44	akesaba	0.000	0	0	1
	aksaba	1.000	0	1	0
ake-tsaba$$$p2$s45	aketsaba	0.000	0	0	1
	aktsaba	1.000	1	1	0
ake-naba$$$p2$s46	akenaba	0.000	0	0	1
	aknaba	1.000	0	1	0
ake-tnaba$$$p2$s47	aketnaba	0.000	0	0	1
	aktnaba	1.000	1	1	0
ake-laba$$$p2$s48	akelaba	0.000	0	0	1
	aklaba	1.000	0	1	0
ake-tlaba$$$p2$s49	aketlaba	0.000	0	0	1
	aktlaba	1.000	1	1	0
ake-raba$$$p2$s50	akeraba	0.000	0	0	1
	akraba	1.000	0	1	0
ake-traba$$$p2$s51	aketraba	0.000	0	0	1
	aktraba	1.000	1	1	0
ake-vaba$$$p2$s52	akevaba	0.000	0	0	1
	akvaba	1.000	0	1	0
ake-tvaba$$$p2$s53	aketvaba	0.000	0	0	1
	aktvaba	1.000	1	1	0
ake-staba$$$p2$s54	akestaba	0.000	0	0	1
	akstaba	1.000	1	1	0
ake-ssaba$$$p2$s55	akessaba	0.000	0	0	1
	akssaba	1.000	1	1	0
ake-snaba$$$p2$s56	akesnaba	0.000	0	0	1
	aksnaba	1.000	1	1	0
ake-slaba$$$p2$s57	akeslaba	0.000	0	0	1
	akslaba	1.000	1	1	0
ake-sraba$$$p2$s58	akesraba	0.000	0	0	1
	aksraba	1.000	1	1	0
ake-svaba$$$p2$s59	akesvaba	0.000	0	0	1
	aksvaba	1.000	1	1	0
ake-ntaba$$$p2$s60	akentaba	0.000	0	0	1
	akntaba	1.000	1	1	0
ake-nsaba$$$p2$s61	akensaba	0.000	0	0	1
	aknsaba	1.000	1	1	0
ake-nnaba$$$p2$s62	akennaba	0.000	0	0	1
	aknnaba	1.000	1	1	0
ake-nlaba$$$p2$s63	akenlaba	0.000	0	0	1
	aknlaba	1.000	1	1	0
ake-nraba$$$p2$s64	akenraba	0.000	0	0	1
	aknraba	1.000	1	1	0
ake-nvaba$$$p2$s65	akenvaba	0.000	0	0	1
	aknvaba	1.000	1	1	0
ake-ltaba$$$p2$s66	akeltaba	0.000	0	0	1
	akltaba	1.000	1	1	0
ake-lsaba$$$p2$s67	akelsaba	0.000	0	0	1
	aklsaba	1.000	1	1	0
ake-lnaba$$$p2$s68	akelnaba	0.000	0	0	1
	aklnaba	1.000	1	1	0
ake-llaba$$$p2$s69	akellaba	0.000	0	0	1
	akllaba	1.000	1	1	0
ake-lraba$$$p2$s70	akelraba	0.000	0	0	1
	aklraba	1.000	1	1	0
ake-lvaba$$$p2$s71	akelvaba	0.000	0	0	1
	aklvaba	1.000	1	1	0
ake-rtaba$$$p2$s72	akertaba	0.000	0	0	1
	akrtaba	1.000	1	1	0
ake-rsaba$$$p2$s73	akersaba	0.000	0	0	1
	akrsaba	1.000	1	1	0
ake-rnaba$$$p2$s74	akernaba	0.000	0	0	1
	akrnaba	1.000	1	1	0
ake-rlaba$$$p2$s75	akerlaba	0.000	0	0	1
	akrlaba	1.000	1	1	0
ake-rraba$$$p2$s76	akerraba	0.000	0	0	1
	akrraba	1.000	1	1	0
ake-rvaba$$$p2$s77	akervaba	0.000	0	0	1
	akrvaba	1.000	1	1	0
ake-vtaba$$$p2$s78	akevtaba	0.000	0	0	1
	akvtaba	1.000	1	1	0
ake-vsaba$$$p2$s79	akevsaba	0.000	0	0	1
	akvsaba	1.000	1	1	0
ake-vnaba$$$p2$s80	akevnaba	0.000	0	0	1
	akvnaba	1.000	1	1	0
ake-vlaba$$$p2$s81	akevlaba	0.000	0	0	1
	akvlaba	1.000	1	1	0
ake-vraba$$$p2$s82	akevraba	0.000	0	0	1
	akvraba	1.000	1	1	0
ake-vvaba$$$p2$s83	akevvaba	0.000	0	0	1
	akvvaba	1.000	1	1	0
ake-taba$$$p2$s84	aketaba	0.000	0	0	1
	aktaba	1.000	0	1	0
ake-ttaba$$$p2$s85	akettaba	0.000	0	0	1
	akttaba	1.000	1	1	0
ake-saba$$$p2$s86	akesaba	0.000	0	0	1
	aksaba	1.000	0	1	0
ake-tsaba$$$p2$s87	aketsaba	0.000	0	0	1
	aktsaba	1.000	1	1	0
ake-naba$$$p2$s88	akenaba	0.000	0	0	1
	aknaba	1.000	0	1	0
ake-tnaba$$$p2$s89	aketnaba	0.000	0	0	1
	aktnaba	1.000	1	1	0
ake-laba$$$p2$s90	akelaba	0.000	0	0	1
	aklaba	1.000	0	1	0
ake-tlaba$$$p2$s91	aketlaba	0.000	0	0	1
	aktlaba	1.000	1	1	0
ake-raba$$$p2$s92	akeraba	0.000	0	0	1
	akraba	1.000	0	1	0
ake-traba$$$p2$s93	aketraba	0.000	0	0	1
	aktraba	1.000	1	1	0
ake-vaba$$$p2$s94	akevaba	0.000	0	0	1
	akvaba	1.000	0	1	0
ake-tvaba$$$p2$s95	aketvaba	0.000	0	0	1
	aktvaba	1.000	1	1	0
ake-staba$$$p2$s96	akestaba	0.000	0	0	1
	akstaba	1.000	1	1	0
ake-ssaba$$$p2$s97	akessaba	0.000	0	0	1
	akssaba	1.000	1	1	0
ake-snaba$$$p2$s98	akesnaba	0.000	0	0	1
	aksnaba	1.000	1	1	0
ake-slaba$$$p2$s99	akeslaba	0.000	0	0	1
	akslaba	1.000	1	1	0
ake-sraba$$$p2$s100	akesraba	0.000	0	0	1
	aksraba	1.000	1	1	0
ake-svaba$$$p2$s101	akesvaba	0.000	0	0	1
	aksvaba	1.000	1	1	0
ake-ntaba$$$p2$s102	akentaba	0.000	0	0	1
	akntaba	1.000	1	1	0
ake-nsaba$$$p2$s103	akensaba	0.000	0	0	1
	aknsaba	1.000	1	1	0
ake-nnaba$$$p2$s104	akennaba	0.000	0	0	1
	aknnaba	1.000	1	1	0
ake-nlaba$$$p2$s105	akenlaba	0.000	0	0	1
	aknlaba	1.000	1	1	0
ake-nraba$$$p2$s106	akenraba	0.000	0	0	1
	aknraba	1.000	1	1	0
ake-nvaba$$$p2$s107	akenvaba	0.000	0	0	1
	aknvaba	1.000	1	1	0
ake-ltaba$$$p2$s108	akeltaba	0.000	0	0	1
	akltaba	1.000	1	1	0
ake-lsaba$$$p2$s109	akelsaba	0.000	0	0	1
	aklsaba	1.000	1	1	0
ake-lnaba$$$p2$s110	akelnaba	0.000	0	0	1
	aklnaba	1.000	1	1	0
ake-llaba$$$p2$s111	akellaba	0.000	0	0	1
	akllaba	1.000	1	1	0
ake-lraba$$$p2$s112	akelraba	0.000	0	0	1
	aklraba	1.000	1	1	0
ake-lvaba$$$p2$s113	akelvaba	0.000	0	0	1
	aklvaba	1.000	1	1	0
ake-rtaba$$$p2$s114	akertaba	0.000	0	0	1
	akrtaba	1.000	1	1	0
ake-rsaba$$$p2$s115	akersaba	0.000	0	0	1
	akrsaba	1.000	1	1	0
ake-rnaba$$$p2$s116	akernaba	0.000	0	0	1
	akrnaba	1.000	1	1	0
ake-rlaba$$$p2$s117	akerlaba	0.000	0	0	1
	akrlaba	1.000	1	1	0
ake-rraba$$$p2$s118	akerraba	0.000	0	0	1
	akrraba	1.000	1	1	0
ake-rvaba$$$p2$s119	akervaba	0.000	0	0	1
	akrvaba	1.000	1	1	0
ake-vtaba$$$p2$s120	akevtaba	0.000	0	0	1
	akvtaba	1.000	1	1	0
ake-vsaba$$$p2$s121	akevsaba	0.000	0	0	1
	akvsaba	1.000	1	1	0
ake-vnaba$$$p2$s122	akevnaba	0.000	0	0	1
	akvnaba	1.000	1	1	0
ake-vlaba$$$p2$s123	akevlaba	0.000	0	0	1
	akvlaba	1.000	1	1	0
ake-vraba$$$p2$s124	akevraba	0.000	0	0	1
	akvraba	1.000	1	1	0
ake-vvaba$$$p2$s125	akevvaba	0.000	0	0	1
	akvvaba	1.000	1	1	0
ake-taba$$$p2$s126	aketaba	0.000	0	0	1
	aktaba	1.000	0	1	0
ake-ttaba$$$p2$s127	akettaba	0.000	0	0	1
	akttaba	1.000	1	1	0
ake-saba$$$p2$s128	akesaba	0.000	0	0	1
	aksaba	1.000	0	1	0
ake-tsaba$$$p2$s129	aketsaba	0.000	0	0	1
	aktsaba	1.000	1	1	0
ake-naba$$$p2$s130	akenaba	0.000	0	0	1
	aknaba	1.000	0	1	0
ake-tnaba$$$p2$s131	aketnaba	0.000	0	0	1
	aktnaba	1.000	1	1	0
ake-laba$$$p2$s132	akelaba	0.000	0	0	1
	aklaba	1.000	0	1	0
ake-tlaba$$$p2$s133	aketlaba	0.000	0	0	1
	aktlaba	1.000	1	1	0
ake-raba$$$p2$s134	akeraba	0.000	0	0	1
	akraba	1.000	0	1	0
ake-traba$$$p2$s135	aketraba	0.000	0	0	1
	aktraba	1.000	1	1	0
ake-vaba$$$p2$s136	akevaba	0.000	0	0	1
	akvaba	1.000	0	1	0
ake-tvaba$$$p2$s137	aketvaba	0.000	0	0	1
	aktvaba	1.000	1	1	0
ake-staba$$$p2$s138	akestaba	0.000	0	0	1
	akstaba	1.000	1	1	0
ake-ssaba$$$p2$s139	akessaba	0.000	0	0	1
	akssaba	1.000	1	1	0
ake-snaba$$$p2$s140	akesnaba	0.000	0	0	1
	aksnaba	1.000	1	1	0
ake-slaba$$$p2$s141	akeslaba	0.000	0	0	1
	akslaba	1.000	1	1	0
ake-sraba$$$p2$s142	akesraba	0.000	0	0	1
	aksraba	1.000	1	1	0
ake-svaba$$$p2$s143	akesvaba	0.000	0	0	1
	aksvaba	1.000	1	1	0
ake-ntaba$$$p2$s144	akentaba	0.000	0	0	1
	akntaba	1.000	1	1	0
ake-nsaba$$$p2$s145	akensaba	0.000	0	0	1
	aknsaba	1.000	1	1	0
ake-nnaba$$$p2$s146	akennaba	0.000	0	0	1
	aknnaba	1.000	1	1	0
ake-nlaba$$$p2$s147	akenlaba	0.000	0	0	1
	aknlaba	1.000	1	1	0
ake-nraba$$$p2$s148	akenraba	0.000	0	0	1
	aknraba	1.000	1	1	0
ake-nvaba$$$p2$s149	akenvaba	0.000	0	0	1
	aknvaba	1.000	1	1	0
ake-ltaba$$$p2$s150	akeltaba	0.000	0	0	1
	akltaba	1.000	1	1	0
ake-lsaba$$$p2$s151	akelsaba	0.000	0	0	1
	aklsaba	1.000	1	1	0
ake-lnaba$$$p2$s152	akelnaba	0.000	0	0	1
	aklnaba	1.000	1	1	0
ake-llaba$$$p2$s153	akellaba	0.000	0	0	1
	akllaba	1.000	1	1	0
ake-lraba$$$p2$s154	akelraba	0.000	0	0	1
	aklraba	1.000	1	1	0
ake-lvaba$$$p2$s155	akelvaba	0.000	0	0	1
	aklvaba	1.000	1	1	0
ake-rtaba$$$p2$s156	akertaba	0.000	0	0	1
	akrtaba	1.000	1	1	0
ake-rsaba$$$p2$s157	akersaba	0.000	0	0	1
	akrsaba	1.000	1	1	0
ake-rnaba$$$p2$s158	akernaba	0.000	0	0	1
	akrnaba	1.000	1	1	0
ake-rlaba$$$p2$s159	akerlaba	0.000	0	0	1
	akrlaba	1.000	1	1	0
ake-rraba$$$p2$s160	akerraba	0.000	0	0	1
	akrraba	1.000	1	1	0
ake-rvaba$$$p2$s161	akervaba	0.000	0	0	1
	akrvaba	1.000	1	1	0
ake-vtaba$$$p2$s162	akevtaba	0.000	0	0	1
	akvtaba	1.000	1	1	0
ake-vsaba$$$p2$s163	akevsaba	0.000	0	0	1
	akvsaba	1.000	1	1	0
ake-vnaba$$$p2$s164	akevnaba	0.000	0	0	1
	akvnaba	1.000	1	1	0
ake-vlaba$$$p2$s165	akevlaba	0.000	0	0	1
	akvlaba	1.000	1	1	0
ake-vraba$$$p2$s166	akevraba	0.000	0	0	1
	akvraba	1.000	1	1	0
ake-vvaba$$$p2$s167	akevvaba	0.000	0	0	1
	akvvaba	1.000	1	1	0
ake-taba$$$p2$s168	aketaba	0.000	0	0	1
	aktaba	1.000	0	1	0
ake-ttaba$$$p2$s169	akettaba	0.000	0	0	1
	akttaba	1.000	1	1	0
ake-saba$$$p2$s170	akesaba	0.000	0	0	1
	aksaba	1.000	0	1	0
ake-tsaba$$$p2$s171	aketsaba	0.000	0	0	1
	aktsaba	1.000	1	1	0
ake-naba$$$p2$s172	akenaba	0.000	0	0	1
	aknaba	1.000	0	1	0
ake-tnaba$$$p2$s173	aketnaba	0.000	0	0	1
	aktnaba	1.000	1	1	0
ake-laba$$$p2$s174	akelaba	0.000	0	0	1
	aklaba	1.000	0	1	0
ake-tlaba$$$p2$s175	aketlaba	0.000	0	0	1
	aktlaba	1.000	1	1	0
ake-raba$$$p2$s176	akeraba	0.000	0	0	1
	akraba	1.000	0	1	0
ake-traba$$$p2$s177	aketraba	0.000	0	0	1
	aktraba	1.000	1	1	0
ake-vaba$$$p2$s178	akevaba	0.000	0	0	1
	akvaba	1.000	0	1	0
ake-tvaba$$$p2$s179	aketvaba	0.000	0	0	1
	aktvaba	1.000	1	1	0
ake-staba$$$p2$s180	akestaba	0.000	0	0	1
	akstaba	1.000	1	1	0
ake-ssaba$$$p2$s181	akessaba	0.000	0	0	1
	akssaba	1.000	1	1	0
ake-snaba$$$p2$s182	akesnaba	0.000	0	0	1
	aksnaba	1.000	1	1	0
ake-slaba$$$p2$s183	akeslaba	0.000	0	0	1
	akslaba	1.000	1	1	0
ake-sraba$$$p2$s184	akesraba	0.000	0	0	1
	aksraba	1.000	1	1	0
ake-svaba$$$p2$s185	akesvaba	0.000	0	0	1
	aksvaba	1.000	1	1	0
ake-ntaba$$$p2$s186	akentaba	0.000	0	0	1
	akntaba	1.000	1	1	0
ake-nsaba$$$p2$s187	akensaba	0.000	0	0	1
	aknsaba	1.000	1	1	0
ake-nnaba$$$p2$s188	akennaba	0.000	0	0	1
	aknnaba	1.000	1	1	0
ake-nlaba$$$p2$s189	akenlaba	0.000	0	0	1
	aknlaba	1.000	1	1	0
ake-nraba$$$p2$s190	akenraba	0.000	0	0	1
	aknraba	1.000	1	1	0
ake-nvaba$$$p2$s191	akenvaba	0.000	0	0	1
	aknvaba	1.000	1	1	0
ake-ltaba$$$p2$s192	akeltaba	0.000	0	0	1
	akltaba	1.000	1	1	0
ake-lsaba$$$p2$s193	akelsaba	0.000	0	0	1
	aklsaba	1.000	1	1	0
ake-lnaba$$$p2$s194	akelnaba	0.000	0	0	1
	aklnaba	1.000	1	1	0
ake-llaba$$$p2$s195	akellaba	0.000	0	0	1
	akllaba	1.000	1	1	0
ake-lraba$$$p2$s196	akelraba	0.000	0	0	1
	aklraba	1.000	1	1	0
ake-lvaba$$$p2$s197	akelvaba	0.000	0	0	1
	aklvaba	1.000	1	1	0
ake-rtaba$$$p2$s198	akertaba	0.000	0	0	1
	akrtaba	1.000	1	1	0
ake-rsaba$$$p2$s199	akersaba	0.000	0	0	1
	akrsaba	1.000	1	1	0
ake-rnaba$$$p2$s200	akernaba	0.000	0	0	1
	akrnaba	1.000	1	1	0
ake-rlaba$$$p2$s201	akerlaba	0.000	0	0	1
	akrlaba	1.000	1	1	0
ake-rraba$$$p2$s202	akerraba	0.000	0	0	1
	akrraba	1.000	1	1	0
ake-rvaba$$$p2$s203	akervaba	0.000	0	0	1
	akrvaba	1.000	1	1	0
ake-vtaba$$$p2$s204	akevtaba	0.000	0	0	1
	akvtaba	1.000	1	1	0
ake-vsaba$$$p2$s205	akevsaba	0.000	0	0	1
	akvsaba	1.000	1	1	0
