p0	p1	p2	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	s73	s74	s75	s76	s77	s78	s79	s80	s81	s82	s83	s84	s85	s86	s87	s88	s89	s90	s91	s92	s93	s94	s95	s96	s97	s98	s99	s100	s101	s102	s103	s104	s105	s106	s107	s108	s109	s110	s111	s112	s113	s114	s115	s116	s117	s118	s119	s120	s121	s122	s123	s124	s125	s126	s127	s128	s129	s130	s131	s132	s133	s134	s135	s136	s137	s138	s139	s140	s141	s142	s143	s144	s145	s146	s147	s148	s149	s150	s151	s152	s153	s154	s155	s156	s157	s158	s159	s160	s161	s162	s163	s164	s165	s166	s167	s168	s169	s170	s171	s172	s173	s174	s175	s176	s177	s178	s179	s180	s181	s182	s183	s184	s185	s186	s187	s188	s189	s190	s191	s192	s193	s194	s195	s196	s197	s198	s199	s200	s201	s202	s203	s204	s205	s206	s207	s208	s209	s210	s211	s212	s213	s214	s215	s216	s217	s218	s219	s220	s221	s222	s223	s224	s225	s226	s227	s228	s229	s230	s231	s232	s233	s234	s235	s236	s237	s238	s239	s240	s241	s242	s243	s244	s245	s246	s247	s248	s249	s250	s251	s252	s253	s254	s255	s256	s257	s258	s259	s260	s261	s262	s263	s264	s265	s266	s267	s268	s269	s270	s271	s272	s273	s274	s275	s276	s277	s278	s279	s280	s281	s282	s283	s284	s285	s286	s287	s288	s289	s290	s291	s292	s293	s294	s295	s296	s297	s298	s299	s300	s301	s302	s303	s304	s305	s306	s307	s308	s309	s310	s311	s312	s313	s314	s315	s316	s317	s318	s319	s320	s321	s322	s323	s324	s325	s326	s327	s328	s329	s330	s331	s332	s333	s334	s335	s336	s337	s338	s339	s340	s341	s342	s343	s344	s345	s346	s347	s348	s349	s350	s351	s352	s353	s354	s355	s356	s357	s358	s359	s360	s361	s362	s363	s364	s365	s366	s367	s368	s369	s370	s371	s372	s373	s374	s375	s376	s377	s378	s379	s380	s381	s382	s383	s384	s385	s386	s387	s388	s389	s390	s391	s392	s393	s394	s395	s396	s397	s398	s399	s400	s401	s402	s403	s404	s405	s406	s407	s408	s409	s410	s411	s412	s413	s414	s415	s416	s417	s418	s419	s420	s421	s422	s423	s424	s425	s426	s427	s428	s429	s430	s431	s432	s433	s434	s435	s436	s437	s438	s439	s440	s441	s442	s443	s444	s445	s446	s447	s448	s449	s450	s451	s452	s453	s454	s455	s456	s457	s458	s459	s460	s461	s462	s463	s464	s465	s466	s467	s468	s469	s470	s471	s472	s473	s474	s475	s476	s477	s478	s479	s480	s481	s482	s483	s484	s485	s486	s487	s488	s489	s490	s491	s492	s493	s494	s495	s496	s497	s498	s499	s500	s501	s502	s503	s504	s505	s506	s507	s508	s509	s510	s511	s512	s513	s514	s515	s516	s517	s518	s519	s520	s521	s522	s523	s524	s525	s526	s527	s528	s529	s530	s531	s532	s533	s534	s535	s536	s537	s538	s539	s540	s541	s542	s543	s544	s545	s546	s547	s548	s549	s550	s551	s552	s553	s554	s555	s556	s557	s558	s559	s560	s561	s562	s563	s564	s565	s566	s567	s568	s569	s570	s571	s572	s573	s574	s575	s576	s577	s578	s579	s580	s581	s582	s583	s584	s585	s586	s587	s588	s589	s590	s591	s592	s593	s594	s595	s596	s597	s598	s599	s600	s601	s602	s603	s604	s605	s606	s607	s608	s609	s610	s611	s612	s613	s614	s615	s616	s617	s618	s619	s620	s621	s622	s623	s624	s625	s626	s627	s628	s629	s630	s631	s632	s633	s634	s635	s636	s637	s638	s639	s640	s641	s642	s643	s644	s645	s646	s647	s648	s649	s650	s651	s652	s653	s654	s655	s656	s657	s658	s659	s660	s661	s662	s663	s664	s665	s666	s667	s668	s669	s670	s671	s672	s673	s674	s675	s676	s677	s678	s679	s680	s681	s682	s683	s684	s685	s686	s687	s688	s689	s690	s691	s692	s693	s694	s695	s696	s697	s698	s699	s700	s701	s702	s703	s704	s705	s706	s707	s708	s709	s710	s711	s712	s713	s714	s715	s716	s717	s718	s719	
			*CCC	Max	Align
ate-raba$$$p1$s64	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s65	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s66	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-vaba$$$p1$s67	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s68	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s69	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s70	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s71	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-taba$$$p1$s72	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-ttaba$$$p1$s73	atettaba	1	0	0	1
	atttaba	0	1	1	0
ate-saba$$$p1$s74	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-tsaba$$$p1$s75	atetsaba	1	0	0	1
	attsaba	0	1	1	0
ate-naba$$$p1$s76	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-tnaba$$$p1$s77	atetnaba	1	0	0	1
	attnaba	0	1	1	0
ate-laba$$$p1$s78	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-tlaba$$$p1$s79	atetlaba	1	0	0	1
	attlaba	0	1	1	0
ate-raba$$$p1$s80	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-traba$$$p1$s81	atetraba	1	0	0	1
	attraba	0	1	1	0
ate-vaba$$$p1$s82	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-tvaba$$$p1$s83	atetvaba	1	0	0	1
	attvaba	0	1	1	0
ate-staba$$$p1$s84	atestaba	1	0	0	1
	atstaba	0	1	1	0
ate-ssaba$$$p1$s85	atessaba	1	0	0	1
	atssaba	0	1	1	0
ate-snaba$$$p1$s86	atesnaba	1	0	0	1
	atsnaba	0	1	1	0
ate-slaba$$$p1$s87	ateslaba	1	0	0	1
	atslaba	0	1	1	0
ate-sraba$$$p1$s88	atesraba	1	0	0	1
	atsraba	0	1	1	0
ate-svaba$$$p1$s89	atesvaba	1	0	0	1
	atsvaba	0	1	1	0
ate-ntaba$$$p1$s90	atentaba	1	0	0	1
	atntaba	0	1	1	0
ate-nsaba$$$p1$s91	atensaba	1	0	0	1
	atnsaba	0	1	1	0
ate-nnaba$$$p1$s92	atennaba	1	0	0	1
	atnnaba	0	1	1	0
ate-nlaba$$$p1$s93	atenlaba	1	0	0	1
	atnlaba	0	1	1	0
ate-nraba$$$p1$s94	atenraba	1	0	0	1
	atnraba	0	1	1	0
ate-nvaba$$$p1$s95	atenvaba	1	0	0	1
	atnvaba	0	1	1	0
ate-ltaba$$$p1$s96	ateltaba	1	0	0	1
	atltaba	0	1	1	0
ate-lsaba$$$p1$s97	atelsaba	1	0	0	1
	atlsaba	0	1	1	0
ate-lnaba$$$p1$s98	atelnaba	1	0	0	1
	atlnaba	0	1	1	0
ate-llaba$$$p1$s99	atellaba	1	0	0	1
	atllaba	0	1	1	0
ate-lraba$$$p1$s100	atelraba	1	0	0	1
	atlraba	0	1	1	0
ate-lvaba$$$p1$s101	atelvaba	1	0	0	1
	atlvaba	0	1	1	0
ate-rtaba$$$p1$s102	atertaba	1	0	0	1
	atrtaba	0	1	1	0
ate-rsaba$$$p1$s103	atersaba	1	0	0	1
	atrsaba	0	1	1	0
ate-rnaba$$$p1$s104	aternaba	1	0	0	1
	atrnaba	0	1	1	0
ate-rlaba$$$p1$s105	aterlaba	1	0	0	1
	atrlaba	0	1	1	0
ate-rraba$$$p1$s106	aterraba	1	0	0	1
	atrraba	0	1	1	0
ate-rvaba$$$p1$s107	atervaba	1	0	0	1
	atrvaba	0	1	1	0
ate-vtaba$$$p1$s108	atevtaba	1	0	0	1
	atvtaba	0	1	1	0
ate-vsaba$$$p1$s109	atevsaba	1	0	0	1
	atvsaba	0	1	1	0
ate-vnaba$$$p1$s110	atevnaba	1	0	0	1
	atvnaba	0	1	1	0
ate-vlaba$$$p1$s111	atevlaba	1	0	0	1
	atvlaba	0	1	1	0
ate-vraba$$$p1$s112	atevraba	1	0	0	1
	atvraba	0	1	1	0
ate-vvaba$$$p1$s113	atevvaba	1	0	0	1
	atvvaba	0	1	1	0
ate-taba$$$p1$s114	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s115	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s116	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s117	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s118	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-saba$$$p1$s119	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s120	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s121	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s122	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s123	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-naba$$$p1$s124	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s125	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s126	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s127	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s128	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-laba$$$p1$s129	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s130	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s131	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s132	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s133	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-raba$$$p1$s134	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s135	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s136	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s137	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s138	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-vaba$$$p1$s139	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s140	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s141	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s142	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s143	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-taba$$$p1$s144	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-ttaba$$$p1$s145	atettaba	1	0	0	1
	atttaba	0	1	1	0
ate-saba$$$p1$s146	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-tsaba$$$p1$s147	atetsaba	1	0	0	1
	attsaba	0	1	1	0
ate-naba$$$p1$s148	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-tnaba$$$p1$s149	atetnaba	1	0	0	1
	attnaba	0	1	1	0
ate-laba$$$p1$s150	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-tlaba$$$p1$s151	atetlaba	1	0	0	1
	attlaba	0	1	1	0
ate-raba$$$p1$s152	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-traba$$$p1$s153	atetraba	1	0	0	1
	attraba	0	1	1	0
ate-vaba$$$p1$s154	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-tvaba$$$p1$s155	atetvaba	1	0	0	1
	attvaba	0	1	1	0
ate-staba$$$p1$s156	atestaba	1	0	0	1
	atstaba	0	1	1	0
ate-ssaba$$$p1$s157	atessaba	1	0	0	1
	atssaba	0	1	1	0
ate-snaba$$$p1$s158	atesnaba	1	0	0	1
	atsnaba	0	1	1	0
ate-slaba$$$p1$s159	ateslaba	1	0	0	1
	atslaba	0	1	1	0
ate-sraba$$$p1$s160	atesraba	1	0	0	1
	atsraba	0	1	1	0
ate-svaba$$$p1$s161	atesvaba	1	0	0	1
	atsvaba	0	1	1	0
ate-ntaba$$$p1$s162	atentaba	1	0	0	1
	atntaba	0	1	1	0
ate-nsaba$$$p1$s163	atensaba	1	0	0	1
	atnsaba	0	1	1	0
ate-nnaba$$$p1$s164	atennaba	1	0	0	1
	atnnaba	0	1	1	0
ate-nlaba$$$p1$s165	atenlaba	1	0	0	1
	atnlaba	0	1	1	0
ate-nraba$$$p1$s166	atenraba	1	0	0	1
	atnraba	0	1	1	0
ate-nvaba$$$p1$s167	atenvaba	1	0	0	1
	atnvaba	0	1	1	0
ate-ltaba$$$p1$s168	ateltaba	1	0	0	1
	atltaba	0	1	1	0
ate-lsaba$$$p1$s169	atelsaba	1	0	0	1
	atlsaba	0	1	1	0
ate-lnaba$$$p1$s170	atelnaba	1	0	0	1
	atlnaba	0	1	1	0
ate-llaba$$$p1$s171	atellaba	1	0	0	1
	atllaba	0	1	1	0
ate-lraba$$$p1$s172	atelraba	1	0	0	1
	atlraba	0	1	1	0
ate-lvaba$$$p1$s173	atelvaba	1	0	0	1
	atlvaba	0	1	1	0
ate-rtaba$$$p1$s174	atertaba	1	0	0	1
	atrtaba	0	1	1	0
ate-rsaba$$$p1$s175	atersaba	1	0	0	1
	atrsaba	0	1	1	0
ate-rnaba$$$p1$s176	aternaba	1	0	0	1
	atrnaba	0	1	1	0
ate-rlaba$$$p1$s177	aterlaba	1	0	0	1
	atrlaba	0	1	1	0
ate-rraba$$$p1$s178	aterraba	1	0	0	1
	atrraba	0	1	1	0
ate-rvaba$$$p1$s179	atervaba	1	0	0	1
	atrvaba	0	1	1	0
ate-vtaba$$$p1$s180	atevtaba	1	0	0	1
	atvtaba	0	1	1	0
ate-vsaba$$$p1$s181	atevsaba	1	0	0	1
	atvsaba	0	1	1	0
ate-vnaba$$$p1$s182	atevnaba	1	0	0	1
	atvnaba	0	1	1	0
ate-vlaba$$$p1$s183	atevlaba	1	0	0	1
	atvlaba	0	1	1	0
ate-vraba$$$p1$s184	atevraba	1	0	0	1
	atvraba	0	1	1	0
ate-vvaba$$$p1$s185	atevvaba	1	0	0	1
	atvvaba	0	1	1	0
ate-taba$$$p1$s186	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s187	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s188	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s189	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s190	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-saba$$$p1$s191	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s192	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s193	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s194	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s195	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-naba$$$p1$s196	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s197	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s198	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s199	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s200	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-laba$$$p1$s201	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s202	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s203	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s204	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s205	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-raba$$$p1$s206	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s207	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s208	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s209	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s210	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-vaba$$$p1$s211	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s212	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s213	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s214	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s215	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-taba$$$p1$s216	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-ttaba$$$p1$s217	atettaba	1	0	0	1
	atttaba	0	1	1	0
ate-saba$$$p1$s218	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-tsaba$$$p1$s219	atetsaba	1	0	0	1
	attsaba	0	1	1	0
ate-naba$$$p1$s220	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-tnaba$$$p1$s221	atetnaba	1	0	0	1
	attnaba	0	1	1	0
ate-laba$$$p1$s222	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-tlaba$$$p1$s223	atetlaba	1	0	0	1
	attlaba	0	1	1	0
ate-raba$$$p1$s224	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-traba$$$p1$s225	atetraba	1	0	0	1
	attraba	0	1	1	0
ate-vaba$$$p1$s226	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-tvaba$$$p1$s227	atetvaba	1	0	0	1
	attvaba	0	1	1	0
ate-staba$$$p1$s228	atestaba	1	0	0	1
	atstaba	0	1	1	0
ate-ssaba$$$p1$s229	atessaba	1	0	0	1
	atssaba	0	1	1	0
ate-snaba$$$p1$s230	atesnaba	1	0	0	1
	atsnaba	0	1	1	0
ate-slaba$$$p1$s231	ateslaba	1	0	0	1
	atslaba	0	1	1	0
ate-sraba$$$p1$s232	atesraba	1	0	0	1
	atsraba	0	1	1	0
ate-svaba$$$p1$s233	atesvaba	1	0	0	1
	atsvaba	0	1	1	0
ate-ntaba$$$p1$s234	atentaba	1	0	0	1
	atntaba	0	1	1	0
ate-nsaba$$$p1$s235	atensaba	1	0	0	1
	atnsaba	0	1	1	0
ate-nnaba$$$p1$s236	atennaba	1	0	0	1
	atnnaba	0	1	1	0
ate-nlaba$$$p1$s237	atenlaba	1	0	0	1
	atnlaba	0	1	1	0
ate-nraba$$$p1$s238	atenraba	1	0	0	1
	atnraba	0	1	1	0
ate-nvaba$$$p1$s239	atenvaba	1	0	0	1
	atnvaba	0	1	1	0
ate-ltaba$$$p1$s240	ateltaba	1	0	0	1
	atltaba	0	1	1	0
ate-lsaba$$$p1$s241	atelsaba	1	0	0	1
	atlsaba	0	1	1	0
ate-lnaba$$$p1$s242	atelnaba	1	0	0	1
	atlnaba	0	1	1	0
ate-llaba$$$p1$s243	atellaba	1	0	0	1
	atllaba	0	1	1	0
ate-lraba$$$p1$s244	atelraba	1	0	0	1
	atlraba	0	1	1	0
ate-lvaba$$$p1$s245	atelvaba	1	0	0	1
	atlvaba	0	1	1	0
ate-rtaba$$$p1$s246	atertaba	1	0	0	1
	atrtaba	0	1	1	0
ate-rsaba$$$p1$s247	atersaba	1	0	0	1
	atrsaba	0	1	1	0
ate-rnaba$$$p1$s248	aternaba	1	0	0	1
	atrnaba	0	1	1	0
ate-rlaba$$$p1$s249	aterlaba	1	0	0	1
	atrlaba	0	1	1	0
ate-rraba$$$p1$s250	aterraba	1	0	0	1
	atrraba	0	1	1	0
ate-rvaba$$$p1$s251	atervaba	1	0	0	1
	atrvaba	0	1	1	0
ate-vtaba$$$p1$s252	atevtaba	1	0	0	1
	atvtaba	0	1	1	0
ate-vsaba$$$p1$s253	atevsaba	1	0	0	1
	atvsaba	0	1	1	0
ate-vnaba$$$p1$s254	atevnaba	1	0	0	1
	atvnaba	0	1	1	0
ate-vlaba$$$p1$s255	atevlaba	1	0	0	1
	atvlaba	0	1	1	0
ate-vraba$$$p1$s256	atevraba	1	0	0	1
	atvraba	0	1	1	0
ate-vvaba$$$p1$s257	atevvaba	1	0	0	1
	atvvaba	0	1	1	0
ate-taba$$$p1$s258	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s259	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s260	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s261	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s262	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-saba$$$p1$s263	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s264	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s265	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s266	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s267	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-naba$$$p1$s268	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s269	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s270	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s271	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s272	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-laba$$$p1$s273	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s274	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s275	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s276	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s277	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-raba$$$p1$s278	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s279	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s280	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s281	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s282	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-vaba$$$p1$s283	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s284	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s285	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s286	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s287	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-taba$$$p1$s288	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-ttaba$$$p1$s289	atettaba	1	0	0	1
	atttaba	0	1	1	0
ate-saba$$$p1$s290	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-tsaba$$$p1$s291	atetsaba	1	0	0	1
	attsaba	0	1	1	0
ate-naba$$$p1$s292	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-tnaba$$$p1$s293	atetnaba	1	0	0	1
	attnaba	0	1	1	0
ate-laba$$$p1$s294	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-tlaba$$$p1$s295	atetlaba	1	0	0	1
	attlaba	0	1	1	0
ate-raba$$$p1$s296	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-traba$$$p1$s297	atetraba	1	0	0	1
	attraba	0	1	1	0
ate-vaba$$$p1$s298	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-tvaba$$$p1$s299	atetvaba	1	0	0	1
	attvaba	0	1	1	0
ate-staba$$$p1$s300	atestaba	1	0	0	1
	atstaba	0	1	1	0
ate-ssaba$$$p1$s301	atessaba	1	0	0	1
	atssaba	0	1	1	0
ate-snaba$$$p1$s302	atesnaba	1	0	0	1
	atsnaba	0	1	1	0
ate-slaba$$$p1$s303	ateslaba	1	0	0	1
	atslaba	0	1	1	0
ate-sraba$$$p1$s304	atesraba	1	0	0	1
	atsraba	0	1	1	0
ate-svaba$$$p1$s305	atesvaba	1	0	0	1
	atsvaba	0	1	1	0
ate-ntaba$$$p1$s306	atentaba	1	0	0	1
	atntaba	0	1	1	0
ate-nsaba$$$p1$s307	atensaba	1	0	0	1
	atnsaba	0	1	1	0
ate-nnaba$$$p1$s308	atennaba	1	0	0	1
	atnnaba	0	1	1	0
ate-nlaba$$$p1$s309	atenlaba	1	0	0	1
	atnlaba	0	1	1	0
ate-nraba$$$p1$s310	atenraba	1	0	0	1
	atnraba	0	1	1	0
ate-nvaba$$$p1$s311	atenvaba	1	0	0	1
	atnvaba	0	1	1	0
ate-ltaba$$$p1$s312	ateltaba	1	0	0	1
	atltaba	0	1	1	0
ate-lsaba$$$p1$s313	atelsaba	1	0	0	1
	atlsaba	0	1	1	0
ate-lnaba$$$p1$s314	atelnaba	1	0	0	1
	atlnaba	0	1	1	0
ate-llaba$$$p1$s315	atellaba	1	0	0	1
	atllaba	0	1	1	0
ate-lraba$$$p1$s316	atelraba	1	0	0	1
	atlraba	0	1	1	0
ate-lvaba$$$p1$s317	atelvaba	1	0	0	1
	atlvaba	0	1	1	0
ate-rtaba$$$p1$s318	atertaba	1	0	0	1
	atrtaba	0	1	1	0
ate-rsaba$$$p1$s319	atersaba	1	0	0	1
	atrsaba	0	1	1	0
ate-rnaba$$$p1$s320	aternaba	1	0	0	1
	atrnaba	0	1	1	0
ate-rlaba$$$p1$s321	aterlaba	1	0	0	1
	atrlaba	0	1	1	0
ate-rraba$$$p1$s322	aterraba	1	0	0	1
	atrraba	0	1	1	0
ate-rvaba$$$p1$s323	atervaba	1	0	0	1
	atrvaba	0	1	1	0
ate-vtaba$$$p1$s324	atevtaba	1	0	0	1
	atvtaba	0	1	1	0
ate-vsaba$$$p1$s325	atevsaba	1	0	0	1
	atvsaba	0	1	1	0
ate-vnaba$$$p1$s326	atevnaba	1	0	0	1
	atvnaba	0	1	1	0
ate-vlaba$$$p1$s327	atevlaba	1	0	0	1
	atvlaba	0	1	1	0
ate-vraba$$$p1$s328	atevraba	1	0	0	1
	atvraba	0	1	1	0
ate-vvaba$$$p1$s329	atevvaba	1	0	0	1
	atvvaba	0	1	1	0
ate-taba$$$p1$s330	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s331	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s332	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s333	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s334	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-saba$$$p1$s335	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s336	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s337	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s338	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s339	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-naba$$$p1$s340	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s341	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s342	atenaba	0	0	0	1
	atnaba	1	0	1	0
